7/27/2021 7:53:09 PM -04:00,azulene_6,Azulene,0.105
7/27/2021 8:05:49 PM -04:00,azulene_7,Azulene,0.105
7/27/2021 8:18:29 PM -04:00,azulene_8,Azulene,0.113
7/27/2021 8:31:09 PM -04:00,azulene_9,Azulene,0.102
7/27/2021 8:43:49 PM -04:00,azulene_10,Azulene,0.105
7/27/2021 8:56:26 PM -04:00,azulene_11,Azulene,0.109
8/16/2021 1:27:56 PM -04:00,azulene_0,Azulene,0.096
8/16/2021 1:40:38 PM -04:00,azulene_1,Azulene,0.091
8/16/2021 1:53:17 PM -04:00,azulene_2,Azulene,0.098
8/16/2021 2:05:59 PM -04:00,azulene_3,Azulene,0.104
9/10/2021 2:06:11 PM -04:00,BrPY_0,2,2'bipyridine,0.100
9/10/2021 2:06:11 PM -04:00,BrPY_0,2,2'bipyridine,0.063
3/16/2022 6:54:23 PM -04:00,BSBCz_Me_Test_characterization_1st,BSBCz_Me_Test,0.277
3/16/2022 6:54:23 PM -04:00,BSBCz_Me_Test_characterization_1st,BSBCz_Me_Test,0.280
3/16/2022 6:54:23 PM -04:00,BSBCz_Me_Test_characterization_1st,BSBCz_Me_Test,0.307
3/18/2022 11:15:59 AM -04:00,BSBCz_Me_20%THF_characterization_1st,BSBCz_Me_20%THF,0.278
3/18/2022 11:15:59 AM -04:00,BSBCz_Me_20%THF_characterization_1st,BSBCz_Me_20%THF,0.288
3/18/2022 12:43:31 PM -04:00,BSBCz_Me_100%THF_2_characterization_1st,BSBCz_Me_100%THF_2,0.283
3/18/2022 12:43:31 PM -04:00,BSBCz_Me_100%THF_2_characterization_1st,BSBCz_Me_100%THF_2,0.273
3/18/2022 1:16:25 PM -04:00,BSBCz_Me_20%THF_2_characterization_1st,BSBCz_Me_20%THF_2,0.303
3/18/2022 2:37:35 PM -04:00,BSBCz_Me_20%THF_characterization_1st,BSBCz_Me_20%THF,0.293
3/18/2022 3:01:38 PM -04:00,BSBCz_Me_20%THF_characterization_2nd,BSBCz_Me_20%THF,0.300
3/18/2022 4:23:59 PM -04:00,BSBCz_Me_20%THF_characterization_1st,BSBCz_Me_20%THF,0.290
3/18/2022 4:47:56 PM -04:00,BSBCz_Me_20%THF_characterization_2nd,BSBCz_Me_20%THF,0.293
3/21/2022 11:28:40 AM -04:00,FSK-33-1-BSBCzMe_20%THF_20-loop_characterization_1st,FSK-33-1-BSBCzMe_20%THF_20-loop,0.302
3/21/2022 11:28:40 AM -04:00,FSK-33-1-BSBCzMe_20%THF_20-loop_characterization_1st,FSK-33-1-BSBCzMe_20%THF_20-loop,0.300
3/21/2022 11:52:38 AM -04:00,FSK-33-1-BSBCzMe_20%THF_20-loop_characterization_2nd,FSK-33-1-BSBCzMe_20%THF_20-loop,0.269
3/21/2022 11:52:38 AM -04:00,FSK-33-1-BSBCzMe_20%THF_20-loop_characterization_2nd,FSK-33-1-BSBCzMe_20%THF_20-loop,0.280
3/21/2022 12:16:41 PM -04:00,FSK-33-2-BSBCzMe_100%THF_20-loop_characterization_1st,FSK-33-2-BSBCzMe_100%THF_20-loop,0.283
3/21/2022 12:16:41 PM -04:00,FSK-33-2-BSBCzMe_100%THF_20-loop_characterization_1st,FSK-33-2-BSBCzMe_100%THF_20-loop,0.295
3/21/2022 12:40:42 PM -04:00,FSK-33-2-BSBCzMe_100%THF_20-loop_characterization_2nd,FSK-33-2-BSBCzMe_100%THF_20-loop,0.283
3/21/2022 12:40:42 PM -04:00,FSK-33-2-BSBCzMe_100%THF_20-loop_characterization_2nd,FSK-33-2-BSBCzMe_100%THF_20-loop,0.317
3/21/2022 12:40:42 PM -04:00,FSK-33-2-BSBCzMe_100%THF_20-loop_characterization_2nd,FSK-33-2-BSBCzMe_100%THF_20-loop,0.303
3/21/2022 12:40:42 PM -04:00,FSK-33-2-BSBCzMe_100%THF_20-loop_characterization_2nd,FSK-33-2-BSBCzMe_100%THF_20-loop,0.280
3/21/2022 1:11:25 PM -04:00,FSK-33-3-BSBCzMe_20%THF_5-loop_characterization_1st,FSK-33-3-BSBCzMe_20%THF_5-loop,0.289
3/21/2022 1:11:25 PM -04:00,FSK-33-3-BSBCzMe_20%THF_5-loop_characterization_1st,FSK-33-3-BSBCzMe_20%THF_5-loop,0.296
3/21/2022 1:35:26 PM -04:00,FSK-33-3-BSBCzMe_20%THF_5-loop_characterization_2nd,FSK-33-3-BSBCzMe_20%THF_5-loop,0.279
3/21/2022 1:35:26 PM -04:00,FSK-33-3-BSBCzMe_20%THF_5-loop_characterization_2nd,FSK-33-3-BSBCzMe_20%THF_5-loop,0.279
3/21/2022 1:59:30 PM -04:00,FSK-33-4-BSBCzMe_100%THF_5-loop_characterization_1st,FSK-33-4-BSBCzMe_100%THF_5-loop,0.286
